,E.XX,MML_STRESS_GUESS_XX,MML_STRESS_GUESS_YY,MML_STRESS_GUESS_ZZ,MML_STRESS_GUESS_XY,MML_STRESS_GUESS_YZ,MML_STRESS_GUESS_XZ,DELTA_EXX,DELTA_EYY,DELTA_EZZ,DELTA_EXY,DELTA_EYZ,DELTA_EXZ,TRIAL_STRESS_PRE_TRANS_XX,TRIAL_STRESS_PRE_TRANS_YY,TRIAL_STRESS_PRE_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,DELTA_SXX,DELTA_SYY,DELTA_SZZ,DELTA_SXY,DELTA_SYZ,DELTA_SXZ,TRIAL_STRESS_POST_TRANS_XX,TRIAL_STRESS_POST_TRANS_YY,TRIAL_STRESS_POST_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,CONV_STRESS_ISO_XX,CONV_STRESS_ISO_YY,CONV_STRESS_ISO_ZZ,CONV_STRESS_ISO_XY,CONV_STRESS_ISO_YZ,CONV_STRESS_ISO_XZ,FICT_SXX,FICT_SYY,FICT_SZZ,FICT_SXY,FICT_SYZ,FICT_SXZ,FICT_EP_XX,FICT_EP_YY,FICT_EP_ZZ,REAL_EP_XX,REAL_EP_YY,REAL_EP_ZZ,S.XX,S.YY,S.ZZ,S.YZ,S.XZ,S.XY,S.VM
32,0.0031999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28847153318129,21.862924079413524,2.9046453827244467e-16,0.0,0.0,0.0,23.28847153318129,21.862924079413524,2.9046453827244467e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0015991898276377923,0.05401484101744981,-0.05561403084508778,23.28847153318129,21.862924079413524,2.9046453827244467e-16,0.0,0.0,0.0,0.0
33,0.0032999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47380990448293,22.03388114538849,-3.8148066790980734e-14,0.0,0.0,0.0,23.47380990448293,22.03388114538849,-3.8148066790980734e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863488458360592,0.05573596787598786,-0.057422316721824095,23.47380990448293,22.03388114538849,-3.8148066790980734e-14,0.0,0.0,0.0,0.0
34,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.658880530311006,22.205223572917934,6.926459460241535e-15,0.0,0.0,0.0,23.658880530311006,22.205223572917934,6.926459460241535e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00177354747147693,0.05745704728271399,-0.05923059475419111,23.658880530311006,22.205223572917934,6.926459460241535e-15,0.0,0.0,0.0,0.0
35,0.003499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.843693688211047,22.376939173464102,-5.183739993242648e-16,0.0,0.0,0.0,23.843693688211047,22.376939173464102,-5.183739993242648e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0018607842709615,0.059178080798739194,-0.06103886506970088,23.843693688211047,22.376939173464102,-5.183739993242648e-16,0.0,0.0,0.0,0.0
36,0.0035999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.028260283645825,22.54901395176843,1.1600734546699139e-14,0.0,0.0,0.0,24.028260283645825,22.54901395176843,1.1600734546699139e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0019480576877236038,0.060899070186749074,-0.06284712787447289,24.028260283645825,22.54901395176843,1.1600734546699139e-14,0.0,0.0,0.0,0.0
37,0.0036999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.212591590986655,22.72143259162289,3.888965430069724e-16,0.0,0.0,0.0,24.212591590986655,22.72143259162289,3.888965430069724e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.002035366084309526,0.06262001735380363,-0.06465538343811338,24.212591590986655,22.72143259162289,3.888965430069724e-16,0.0,0.0,0.0,0.0
38,0.0037999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.396699043478232,22.894178875541375,-9.451854311162342e-15,0.0,0.0,0.0,24.396699043478232,22.894178875541375,-9.451854311162342e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0021227077773584,0.06434092430237708,-0.06646363207973573,24.396699043478232,22.894178875541375,-9.451854311162342e-15,0.0,0.0,0.0,0.0
39,0.0038999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.58059406659949,23.067236040042637,-4.5693039873702726e-15,0.0,0.0,0.0,24.58059406659949,23.067236040042637,-4.5693039873702726e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.002210081066098746,0.0660617930892817,-0.06827187415538073,24.58059406659949,23.067236040042637,-4.5693039873702726e-15,0.0,0.0,0.0,0.0
40,0.003999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76428794888575,23.240587070726516,1.1733215581847395e-14,0.0,0.0,0.0,24.76428794888575,23.240587070726516,1.1733215581847395e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.002297484255093661,0.06778262579185941,-0.07008011004695335,24.76428794888575,23.240587070726516,1.1733215581847395e-14,0.0,0.0,0.0,0.0
41,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.947791744370708,23.414214942755045,1.1450343846914138e-15,0.0,0.0,0.0,24.947791744370708,23.414214942755045,1.1450343846914138e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00238491567200553,0.06950342448068543,-0.07188834015269126,24.947791744370708,23.414214942755045,1.1450343846914138e-15,0.0,0.0,0.0,0.0
42,0.004199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.13111620123124,23.588102813039857,-6.894065532206742e-15,0.0,0.0,0.0,25.13111620123124,23.588102813039857,-6.894065532206742e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0024723736811324555,0.07122419119797416,-0.07369656487910693,25.13111620123124,23.588102813039857,-6.894065532206742e-15,0.0,0.0,0.0,0.0
43,0.004299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.31427171176095,23.762234170554937,-9.895547109593089e-17,0.0,0.0,0.0,25.31427171176095,23.762234170554937,-9.895547109593089e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.002559856693416863,0.07294492794088224,-0.07550478463429947,25.31427171176095,23.762234170554937,-9.895547109593089e-17,0.0,0.0,0.0,0.0
44,0.004399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.497268279439137,23.936592950957426,3.0269772690987018e-15,0.0,0.0,0.0,25.497268279439137,23.936592950957426,3.0269772690987018e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0026473631735560305,0.07466563664895026,-0.07731299982250665,25.497268279439137,23.936592950957426,3.0269772690987018e-15,0.0,0.0,0.0,0.0
45,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68011549948325,24.1111636212396,-1.1424661807953387e-15,0.0,0.0,0.0,25.68011549948325,24.1111636212396,-1.1424661807953387e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.002734891644766232,0.07638631919499006,-0.07912121083975665,25.68011549948325,24.1111636212396,-1.1424661807953387e-15,0.0,0.0,0.0,0.0
46,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.862822549869644,24.285931239555484,6.767623841972409e-15,0.0,0.0,0.0,25.862822549869644,24.285931239555484,6.767623841972409e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.002822440691673139,0.07810697737880332,-0.08092941807047684,25.862822549869644,24.285931239555484,6.767623841972409e-15,0.0,0.0,0.0,0.0
47,0.004699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04539819033879,24.46088149474123,3.2364586813500573e-15,0.0,0.0,0.0,26.04539819033879,24.46088149474123,3.2364586813500573e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.002910008961727622,0.07982761292319647,-0.08273762188492448,26.04539819033879,24.46088149474123,3.2364586813500573e-15,0.0,0.0,0.0,0.0
48,0.004799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.22785076737404,24.636000729441527,6.093419497275876e-15,0.0,0.0,0.0,26.22785076737404,24.636000729441527,6.093419497275876e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0029975951654780926,0.08154822747183385,-0.0845458226373123,26.22785076737404,24.636000729441527,6.093419497275876e-15,0.0,0.0,0.0,0.0
49,0.004899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.410188223534817,24.811275950161995,8.316237238778501e-16,0.0,0.0,0.0,26.410188223534817,24.811275950161995,8.316237238778501e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0030851980759722853,0.08326882258854353,-0.0863540206645162,26.410188223534817,24.811275950161995,8.316237238778501e-16,0.0,0.0,0.0,0.0
50,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.592418109863182,24.986694827044424,4.148936782241014e-16,0.0,0.0,0.0,26.592418109863182,24.986694827044424,4.148936782241014e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.003172816527508894,0.08498939975775266,-0.08816221628526194,26.592418109863182,24.986694827044424,4.148936782241014e-16,0.0,0.0,0.0,0.0
